State,Year,Gender,Race,Deaths,Population,age_grp
New Mexico,2006,M,White,39,108961,35-44
New Mexico,2006,F,White,36,127378,45-54
New Mexico,2006,M,White,40,121246,45-54
New Mexico,2006,F,White,14,101864,55-64
New Mexico,2006,M,White,21,96156,55-64
New Mexico,2007,M,White,23,123133,15-24
New Mexico,2007,F,White,18,103498,25-34
New Mexico,2007,M,White,41,105800,25-34
New Mexico,2007,F,White,15,109756,35-44
New Mexico,2007,M,White,38,107589,35-44
New Mexico,2007,F,White,23,128373,45-54
New Mexico,2007,M,White,55,122993,45-54
New Mexico,2007,M,White,21,100860,55-64
New Mexico,2008,M,White,21,121756,15-24
New Mexico,2008,F,White,13,104633,25-34
New Mexico,2008,M,White,55,107258,25-34
New Mexico,2008,F,White,19,107305,35-44
New Mexico,2008,M,White,53,105297,35-44
New Mexico,2008,F,White,28,129307,45-54
New Mexico,2008,M,White,67,123653,45-54
New Mexico,2008,F,White,18,111241,55-64
New Mexico,2008,M,White,17,104400,55-64
New Mexico,2009,M,White,21,120671,15-24
New Mexico,2009,M,White,29,109888,25-34
New Mexico,2009,F,White,12,105634,35-44
New Mexico,2009,M,White,33,104015,35-44
New Mexico,2009,F,White,21,128738,45-54
New Mexico,2009,M,White,29,123835,45-54
New Mexico,2009,M,White,15,108035,55-64
New Mexico,2010,M,White,16,120786,15-24
New Mexico,2010,F,White,14,107902,25-34
New Mexico,2010,M,White,33,112043,25-34
New Mexico,2010,M,White,28,103956,35-44
New Mexico,2010,F,White,13,128554,45-54
New Mexico,2010,M,White,26,123548,45-54
New Mexico,2010,M,White,18,111092,55-64
New Mexico,2011,M,White,24,121783,15-24
New Mexico,2011,F,White,17,109743,25-34
New Mexico,2011,M,White,30,115196,25-34
New Mexico,2011,F,White,18,103517,35-44
New Mexico,2011,M,White,29,103040,35-44
New Mexico,2011,F,White,18,125425,45-54
New Mexico,2011,M,White,33,120936,45-54
New Mexico,2011,M,White,30,114363,55-64
New Mexico,2012,M,White,18,121586,15-24
New Mexico,2012,F,White,21,110565,25-34
New Mexico,2012,M,White,45,116516,25-34
New Mexico,2012,F,White,32,102297,35-44
New Mexico,2012,M,White,46,102241,35-44
New Mexico,2012,F,White,28,121802,45-54
New Mexico,2012,M,White,39,117415,45-54
New Mexico,2012,F,White,14,123074,55-64
New Mexico,2012,M,White,30,114406,55-64
New Mexico,2013,M,White,24,122679,15-24
New Mexico,2013,F,White,11,109704,25-34
New Mexico,2013,M,White,42,117005,25-34
New Mexico,2013,F,White,24,101036,35-44
New Mexico,2013,M,White,44,101820,35-44
New Mexico,2013,F,White,28,117209,45-54
New Mexico,2013,M,White,52,113219,45-54
New Mexico,2013,F,White,29,123172,55-64
New Mexico,2013,M,White,26,113759,55-64
New Mexico,2014,M,White,19,121981,15-24
New Mexico,2014,F,White,29,109923,25-34
New Mexico,2014,M,White,61,116973,25-34
New Mexico,2014,F,White,26,100385,35-44
New Mexico,2014,M,White,61,101145,35-44
New Mexico,2014,F,White,46,114175,45-54
New Mexico,2014,M,White,45,110318,45-54
New Mexico,2014,F,White,32,123825,55-64
New Mexico,2014,M,White,29,113674,55-64
New Mexico,2014,F,White,10,88525,65-74
New York,1999,M,White,17,915931,15-24
New York,1999,F,White,18,1013805,25-34
New York,1999,M,Black or African American,19,243118,25-34
New York,1999,M,White,93,1018155,25-34
New York,1999,F,Black or African American,23,296913,35-44
New York,1999,F,White,30,1155928,35-44
New York,1999,M,Black or African American,33,247269,35-44
New York,1999,M,White,165,1148716,35-44
New York,1999,F,Black or African American,18,219892,45-54
New York,1999,F,White,29,995847,45-54
New York,1999,M,Black or African American,38,172067,45-54
New York,1999,M,White,88,946618,45-54
New York,1999,M,White,13,622646,55-64
New York,2000,M,White,15,923553,15-24
New York,2000,F,White,22,992412,25-34
New York,2000,M,Black or African American,12,237536,25-34
New York,2000,M,White,63,998097,25-34
New York,2000,F,Black or African American,12,299408,35-44
New York,2000,F,White,35,1152891,35-44
New York,2000,M,Black or African American,30,249795,35-44
New York,2000,M,White,121,1144602,35-44
New York,2000,F,White,22,1015803,45-54
New York,2000,M,Black or African American,30,176676,45-54
New York,2000,M,White,77,966538,45-54
New York,2001,M,White,44,938263,15-24
New York,2001,F,White,18,967215,25-34
New York,2001,M,White,82,973897,25-34
New York,2001,F,White,39,1142201,35-44
New York,2001,M,Black or African American,33,252098,35-44
New York,2001,M,White,142,1136801,35-44
New York,2001,F,White,20,1042225,45-54
New York,2001,M,Black or African American,35,185220,45-54
New York,2001,M,White,110,995197,45-54
New York,2001,M,Black or African American,13,114056,55-64
New York,2001,M,White,20,643944,55-64
New York,2002,M,White,39,945032,15-24
New York,2002,F,White,17,951055,25-34
New York,2002,M,White,57,958342,25-34
New York,2002,F,Black or African American,12,302101,35-44
New York,2002,F,White,47,1125968,35-44
New York,2002,M,Black or African American,26,250284,35-44
New York,2002,M,White,132,1122523,35-44
New York,2002,F,Black or African American,13,238262,45-54
New York,2002,F,White,39,1039892,45-54
New York,2002,M,Black or African American,39,190625,45-54
New York,2002,M,White,84,995147,45-54
New York,2002,M,White,13,680170,55-64
New York,2003,M,White,30,954016,15-24
New York,2003,F,White,11,937722,25-34
New York,2003,M,Black or African American,10,227469,25-34
New York,2003,M,White,72,945663,25-34
New York,2003,F,Black or African American,11,300353,35-44
New York,2003,F,White,40,1106315,35-44
New York,2003,M,Black or African American,25,248334,35-44
New York,2003,M,White,109,1104671,35-44
New York,2003,F,Black or African American,13,243359,45-54
New York,2003,F,White,40,1046285,45-54
New York,2003,M,Black or African American,39,196177,45-54
New York,2003,M,White,105,1004205,45-54
New York,2003,M,White,27,706024,55-64
New York,2004,M,White,26,958555,15-24
New York,2004,F,White,10,921445,25-34
New York,2004,M,White,40,929509,25-34
New York,2004,F,Black or African American,10,296329,35-44
New York,2004,F,White,31,1084946,35-44
New York,2004,M,Black or African American,15,244991,35-44
New York,2004,M,White,116,1084867,35-44
New York,2004,F,Black or African American,15,248317,45-54
New York,2004,F,White,39,1052747,45-54
New York,2004,M,Black or African American,28,201153,45-54
New York,2004,M,White,72,1014573,45-54
New York,2004,M,Black or African American,10,125712,55-64
New York,2004,M,White,23,729260,55-64
New York,2005,F,White,12,917912,15-24
New York,2005,M,White,38,967804,15-24
New York,2005,M,White,55,909846,25-34
New York,2005,F,White,42,1061194,35-44
New York,2005,M,Black or African American,21,240398,35-44
New York,2005,M,White,84,1062654,35-44
New York,2005,F,Black or African American,18,252836,45-54
New York,2005,F,White,34,1058998,45-54
New York,2005,M,Black or African American,50,206066,45-54
New York,2005,M,White,96,1025687,45-54
New York,2005,M,Black or African American,11,130078,55-64
New York,2005,M,White,34,752510,55-64
New York,2006,F,White,15,924788,15-24
New York,2006,M,White,75,971999,15-24
New York,2006,F,White,37,890244,25-34
New York,2006,M,White,117,897847,25-34
New York,2006,F,Black or African American,20,287171,35-44
New York,2006,F,White,60,1036499,35-44
New York,2006,M,Black or African American,28,236953,35-44
New York,2006,M,White,182,1038227,35-44
New York,2006,F,Black or African American,25,257601,45-54
New York,2006,F,White,71,1065052,45-54
New York,2006,M,Black or African American,43,209952,45-54
New York,2006,M,White,192,1033560,45-54
New York,2006,F,White,20,845290,55-64
New York,2006,M,Black or African American,13,134451,55-64
New York,2006,M,White,52,775528,55-64
New York,2007,F,White,10,932109,15-24
New York,2007,M,White,69,978614,15-24
New York,2007,F,White,40,888200,25-34
New York,2007,M,White,159,897969,25-34
New York,2007,F,White,72,1007403,35-44
New York,2007,M,Black or African American,14,230533,35-44
New York,2007,M,White,165,1009876,35-44
New York,2007,F,Black or African American,28,261804,45-54
New York,2007,F,White,95,1068719,45-54
New York,2007,M,Black or African American,34,214568,45-54
New York,2007,M,White,169,1038870,45-54
New York,2007,F,White,37,864219,55-64
New York,2007,M,Black or African American,12,138167,55-64
New York,2007,M,White,68,795186,55-64
New York,2008,F,White,24,935316,15-24
New York,2008,M,White,78,981241,15-24
New York,2008,F,White,37,898136,25-34
New York,2008,M,White,155,910866,25-34
New York,2008,F,Black or African American,11,273206,35-44
New York,2008,F,White,73,977458,35-44
New York,2008,M,Black or African American,14,225445,35-44
New York,2008,M,White,154,980496,35-44
New York,2008,F,Black or African American,18,267318,45-54
New York,2008,F,White,115,1071317,45-54
New York,2008,M,Black or African American,37,219525,45-54
New York,2008,M,White,206,1043521,45-54
New York,2008,F,White,44,876582,55-64
New York,2008,M,Black or African American,18,142233,55-64
New York,2008,M,White,80,809809,55-64
New York,2008,M,White,12,467786,65-74
New York,2009,F,White,27,935790,15-24
New York,2009,M,White,78,980060,15-24
New York,2009,F,White,44,910080,25-34
New York,2009,M,White,146,923007,25-34
New York,2009,F,Black or African American,11,265883,35-44
New York,2009,F,White,72,944489,35-44
New York,2009,M,Black or African American,14,219419,35-44
New York,2009,M,White,156,949662,35-44
New York,2009,F,Black or African American,17,273098,45-54
New York,2009,F,White,103,1074816,45-54
New York,2009,M,Black or African American,19,224898,45-54
New York,2009,M,White,191,1047587,45-54
New York,2009,F,White,40,899296,55-64
New York,2009,M,Black or African American,19,146520,55-64
New York,2009,M,White,70,833756,55-64
New York,2010,F,White,27,934103,15-24
New York,2010,M,White,91,977382,15-24
New York,2010,F,White,45,917203,25-34
New York,2010,M,White,140,931686,25-34
New York,2010,F,White,75,924084,35-44
New York,2010,M,White,155,929113,35-44
New York,2010,F,Black or African American,16,276561,45-54
New York,2010,F,White,106,1072793,45-54
New York,2010,M,Black or African American,31,228013,45-54
New York,2010,M,White,178,1046773,45-54
New York,2010,F,White,40,918247,55-64
New York,2010,M,Black or African American,15,151892,55-64
New York,2010,M,White,81,854652,55-64
New York,2010,F,White,11,577400,65-74
New York,2011,F,White,40,927177,15-24
New York,2011,M,White,123,970037,15-24
New York,2011,F,White,64,933057,25-34
New York,2011,M,White,232,953090,25-34
New York,2011,F,White,76,899647,35-44
New York,2011,M,Black or African American,16,212431,35-44
New York,2011,M,White,177,908496,35-44
New York,2011,F,Black or African American,20,277934,45-54
New York,2011,F,White,123,1060991,45-54
New York,2011,M,Black or African American,29,229766,45-54
New York,2011,M,White,215,1037468,45-54
New York,2011,F,Black or African American,21,207528,55-64
New York,2011,F,White,58,946215,55-64
New York,2011,M,Black or African American,19,159546,55-64
New York,2011,M,White,83,883764,55-64
New York,2012,F,White,31,923224,15-24
New York,2012,M,White,129,965263,15-24
New York,2012,F,White,78,944485,25-34
New York,2012,M,Black or African American,17,242470,25-34
New York,2012,M,White,258,965486,25-34
New York,2012,F,Black or African American,20,254511,35-44
New York,2012,F,White,72,885259,35-44
New York,2012,M,Black or African American,11,211886,35-44
New York,2012,M,White,199,896960,35-44
New York,2012,F,Black or African American,23,277308,45-54
New York,2012,F,White,118,1046598,45-54
New York,2012,M,Black or African American,33,229244,45-54
New York,2012,M,White,238,1025563,45-54
New York,2012,F,White,74,947862,55-64
New York,2012,M,Black or African American,24,164496,55-64
New York,2012,M,White,123,887569,55-64
New York,2012,F,White,13,624963,65-74
New York,2012,M,White,14,532657,65-74
New York,2013,F,White,43,913693,15-24
New York,2013,M,White,148,949384,15-24
New York,2013,F,White,77,956281,25-34
New York,2013,M,White,306,980212,25-34
New York,2013,F,White,81,872370,35-44
New York,2013,M,Black or African American,14,211767,35-44
New York,2013,M,White,206,886952,35-44
New York,2013,F,Black or African American,21,277141,45-54
New York,2013,F,White,139,1030583,45-54
New York,2013,M,Black or African American,33,229616,45-54
New York,2013,M,White,231,1011904,45-54
New York,2013,F,Black or African American,19,218859,55-64
New York,2013,F,White,78,957409,55-64
New York,2013,M,Black or African American,33,170420,55-64
New York,2013,M,White,142,899716,55-64
New York,2013,F,White,15,648109,65-74
New York,2013,M,White,28,556922,65-74
New York,2014,F,White,45,907646,15-24
New York,2014,M,White,144,938275,15-24
New York,2014,F,White,99,962858,25-34
New York,2014,M,Black or African American,16,259939,25-34
New York,2014,M,White,319,986843,25-34
New York,2014,F,Black or African American,10,253317,35-44
New York,2014,F,White,95,861469,35-44
New York,2014,M,Black or African American,17,213132,35-44
New York,2014,M,White,232,874212,35-44
New York,2014,F,Black or African American,21,276522,45-54
New York,2014,F,White,122,1012669,45-54
New York,2014,M,Black or African American,33,228916,45-54
New York,2014,M,White,243,997388,45-54
New York,2014,F,Black or African American,16,225352,55-64
New York,2014,F,White,81,965804,55-64
New York,2014,M,Black or African American,31,176640,55-64
New York,2014,M,White,124,910639,55-64
New York,2014,F,White,17,668568,65-74
New York,2014,M,White,20,576093,65-74
North Carolina,1999,M,White,20,469718,25-34
North Carolina,1999,F,White,23,477914,35-44
North Carolina,1999,M,White,39,486669,35-44
North Carolina,1999,M,White,20,405344,45-54
North Carolina,2000,M,White,13,421249,15-24
North Carolina,2000,F,White,16,432734,25-34
North Carolina,2000,M,White,37,468376,25-34
North Carolina,2000,F,White,33,479573,35-44
North Carolina,2000,M,Black or African American,10,130085,35-44
North Carolina,2000,M,White,78,488848,35-44
North Carolina,2000,F,White,30,425321,45-54
North Carolina,2000,M,Black or African American,10,100168,45-54
North Carolina,2000,M,White,27,415029,45-54
North Carolina,2000,F,White,13,304875,55-64
North Carolina,2001,F,White,11,382360,15-24
North Carolina,2001,M,White,32,428595,15-24
North Carolina,2001,F,White,15,429493,25-34
North Carolina,2001,M,White,42,464899,25-34
North Carolina,2001,F,White,50,480104,35-44
North Carolina,2001,M,White,66,491178,35-44
North Carolina,2001,F,White,37,443683,45-54
North Carolina,2001,M,White,31,432596,45-54
North Carolina,2002,F,White,11,387520,15-24
North Carolina,2002,M,White,46,430503,15-24
North Carolina,2002,F,White,20,427345,25-34
North Carolina,2002,M,White,50,459407,25-34
North Carolina,2002,F,White,49,479210,35-44
North Carolina,2002,M,White,94,488829,35-44
North Carolina,2002,F,White,25,447034,45-54
North Carolina,2002,M,White,57,436200,45-54
North Carolina,2003,F,White,10,392077,15-24
North Carolina,2003,M,White,45,419966,15-24
North Carolina,2003,F,White,41,426569,25-34
North Carolina,2003,M,White,68,451083,25-34
North Carolina,2003,F,White,64,477503,35-44
North Carolina,2003,M,White,95,485995,35-44
North Carolina,2003,F,White,54,454579,45-54
North Carolina,2003,M,White,61,442924,45-54
North Carolina,2003,F,White,17,354826,55-64
North Carolina,2004,F,White,12,396864,15-24
North Carolina,2004,M,White,69,431712,15-24
North Carolina,2004,F,White,36,426108,25-34
North Carolina,2004,M,White,63,447042,25-34
North Carolina,2004,F,White,73,476520,35-44
North Carolina,2004,M,White,99,487375,35-44
North Carolina,2004,F,White,62,461922,45-54
North Carolina,2004,M,White,69,449847,45-54
North Carolina,2004,F,White,21,370775,55-64
North Carolina,2004,M,White,10,347283,55-64
North Carolina,2005,F,White,20,404090,15-24
North Carolina,2005,M,White,67,439402,15-24
North Carolina,2005,F,White,44,424945,25-34
North Carolina,2005,M,White,117,439389,25-34
North Carolina,2005,F,White,60,480373,35-44
North Carolina,2005,M,White,101,490051,35-44
North Carolina,2005,F,White,76,472667,45-54
North Carolina,2005,M,White,79,460468,45-54
North Carolina,2005,F,White,21,387681,55-64
North Carolina,2005,M,White,17,362765,55-64
North Carolina,2006,F,White,20,412914,15-24
North Carolina,2006,M,White,75,453832,15-24
North Carolina,2006,F,White,53,426292,25-34
North Carolina,2006,M,White,97,438162,25-34
North Carolina,2006,F,White,60,485515,35-44
North Carolina,2006,M,White,102,496149,35-44
North Carolina,2006,F,White,75,484820,45-54
North Carolina,2006,M,White,121,472599,45-54
North Carolina,2006,F,White,23,404640,55-64
North Carolina,2006,M,White,16,377853,55-64
North Carolina,2007,F,White,27,422091,15-24
North Carolina,2007,M,White,74,452333,15-24
North Carolina,2007,F,White,42,430884,25-34
North Carolina,2007,M,White,107,436838,25-34
North Carolina,2007,F,White,69,490718,35-44
North Carolina,2007,M,White,125,499729,35-44
North Carolina,2007,F,White,103,497563,45-54
North Carolina,2007,M,White,100,485121,45-54
North Carolina,2007,F,White,28,421732,55-64
North Carolina,2007,M,White,22,393301,55-64
North Carolina,2008,F,White,19,429319,15-24
North Carolina,2008,M,White,85,461402,15-24
North Carolina,2008,F,White,37,436850,25-34
North Carolina,2008,M,White,123,443635,25-34
North Carolina,2008,F,White,80,489376,35-44
North Carolina,2008,M,White,128,500145,35-44
North Carolina,2008,F,White,101,506821,45-54
North Carolina,2008,M,White,138,494520,45-54
North Carolina,2008,F,White,33,433807,55-64
North Carolina,2008,M,White,26,403133,55-64
North Carolina,2009,F,White,23,435098,15-24
North Carolina,2009,M,White,78,465319,15-24
North Carolina,2009,F,White,60,441084,25-34
North Carolina,2009,M,White,118,447050,25-34
North Carolina,2009,F,White,79,484558,35-44
North Carolina,2009,M,White,130,492861,35-44
North Carolina,2009,F,White,102,513210,45-54
North Carolina,2009,M,White,120,500823,45-54
North Carolina,2009,F,White,36,447020,55-64
North Carolina,2009,M,White,38,415081,55-64
North Carolina,2010,F,White,14,437322,15-24
North Carolina,2010,M,White,55,466696,15-24
North Carolina,2010,F,White,40,441683,25-34
North Carolina,2010,M,White,122,450385,25-34
North Carolina,2010,F,White,59,479693,35-44
North Carolina,2010,M,White,112,487574,35-44
North Carolina,2010,F,White,105,516091,45-54
North Carolina,2010,M,White,117,503508,45-54
North Carolina,2010,F,White,44,457565,55-64
North Carolina,2010,M,White,47,424539,55-64
North Carolina,2011,F,White,16,439978,15-24
North Carolina,2011,M,White,64,469425,15-24
North Carolina,2011,F,White,58,446446,25-34
North Carolina,2011,M,White,124,454918,25-34
North Carolina,2011,F,White,72,475116,35-44
North Carolina,2011,M,White,110,481464,35-44
North Carolina,2011,F,White,106,513752,45-54
North Carolina,2011,M,White,113,503146,45-54
North Carolina,2011,F,White,36,474711,55-64
North Carolina,2011,M,White,44,439540,55-64
North Carolina,2011,F,White,13,313634,65-74
North Carolina,2012,F,White,16,441966,15-24
North Carolina,2012,M,White,66,476544,15-24
North Carolina,2012,F,White,46,445803,25-34
North Carolina,2012,M,White,118,453717,25-34
North Carolina,2012,F,White,65,471757,35-44
North Carolina,2012,M,White,122,477456,35-44
North Carolina,2012,F,White,96,511331,45-54
North Carolina,2012,M,White,127,501368,45-54
North Carolina,2012,F,White,51,475423,55-64
North Carolina,2012,M,White,43,440536,55-64
North Carolina,2013,F,White,18,443590,15-24
North Carolina,2013,M,White,49,485438,15-24
North Carolina,2013,F,White,48,447562,25-34
North Carolina,2013,M,Black or African American,10,139283,25-34
